,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20230530,14.501657116126767,71.8074938603672,97.91683779674894,25.741692199742722,21.03615015787627,32.479989474915214,5.798344053327096,7.6449070284177285,7.595222780961291,9.328014267337155,4.110694655595837,6.231049000116946,16.16,39.15,11.41,14.62,0.07,0.03
