;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20230530;15.39054730440884;74.20686352473395;99.72342182200912;26.202162320196468;22.431464156239034;31.811744825166645;5.332347093907146;7.350142673371536;7.295142088644603;8.753881417378084;3.484342182200912;6.011224418196703;17.55;38.01;11.06;14.35;0.11;0.18;POINT (-35.75 -6);POLYGON ((-35.875 -6.125, -35.625 -6.125, -35.625 -5.875, -35.875 -5.875, -35.875 -6.125))
20230530;16.02080926207461;74.53161150742602;100.38032393872062;26.695641445444977;23.73716056601567;31.054536311542503;5.869291310957783;7.72586247222547;7.525462519003626;8.996436674073207;4.232191556543095;6.455136241375278;19.34;35.82;11.32;14.09;0.06;0.15;POINT (-35.75 -5.75);POLYGON ((-35.875 -5.875, -35.625 -5.875, -35.625 -5.625, -35.875 -5.625, -35.875 -5.875))
20230530;16.02080926207461;74.53161150742602;100.38032393872062;26.695641445444977;23.73716056601567;31.054536311542503;5.869291310957783;7.72586247222547;7.525462519003626;8.996436674073207;4.232191556543095;6.455136241375278;19.34;35.82;11.32;14.09;0.06;0.15;POINT (-35.75 -5.5);POLYGON ((-35.875 -5.625, -35.625 -5.625, -35.625 -5.375, -35.875 -5.375, -35.875 -5.625))
20230530;17.174505905742016;77.12626944217051;100.96360425681206;27.09594082563443;25.75875453163373;28.928152262893228;6.985692901415039;8.26557010875921;7.920168401356567;9.280064319962577;5.967963980820957;7.230081861770553;22.18;31.33;11.9;14.31;0.16;0.22;POINT (-35.75 -5.25);POLYGON ((-35.875 -5.375, -35.625 -5.375, -35.625 -5.125, -35.875 -5.125, -35.875 -5.375))
20230530;17.174505905742016;77.12626944217051;100.96360425681206;27.09594082563443;25.75875453163373;28.928152262893228;6.985692901415039;8.26557010875921;7.920168401356567;9.280064319962577;5.967963980820957;7.230081861770553;22.18;31.33;11.9;14.31;0.16;0.22;POINT (-35.75 -5);POLYGON ((-35.875 -5.125, -35.625 -5.125, -35.625 -4.875, -35.875 -4.875, -35.875 -5.125))
20230530;15.39054730440884;74.20686352473395;99.72342182200912;26.202162320196468;22.431464156239034;31.811744825166645;5.332347093907146;7.350142673371536;7.295142088644603;8.753881417378084;3.484342182200912;6.011224418196703;17.55;38.01;11.06;14.35;0.11;0.18;POINT (-35.5 -6);POLYGON ((-35.625 -6.125, -35.375 -6.125, -35.375 -5.875, -35.625 -5.875, -35.625 -6.125))
20230530;16.02080926207461;74.53161150742602;100.38032393872062;26.695641445444977;23.73716056601567;31.054536311542503;5.869291310957783;7.72586247222547;7.525462519003626;8.996436674073207;4.232191556543095;6.455136241375278;19.34;35.82;11.32;14.09;0.06;0.15;POINT (-35.5 -5.75);POLYGON ((-35.625 -5.875, -35.375 -5.875, -35.375 -5.625, -35.625 -5.625, -35.625 -5.875))
20230530;16.02080926207461;74.53161150742602;100.38032393872062;26.695641445444977;23.73716056601567;31.054536311542503;5.869291310957783;7.72586247222547;7.525462519003626;8.996436674073207;4.232191556543095;6.455136241375278;19.34;35.82;11.32;14.09;0.06;0.15;POINT (-35.5 -5.5);POLYGON ((-35.625 -5.625, -35.375 -5.625, -35.375 -5.375, -35.625 -5.375, -35.625 -5.625))
20230530;17.174505905742016;77.12626944217051;100.96360425681206;27.09594082563443;25.75875453163373;28.928152262893228;6.985692901415039;8.26557010875921;7.920168401356567;9.280064319962577;5.967963980820957;7.230081861770553;22.18;31.33;11.9;14.31;0.16;0.22;POINT (-35.5 -5.25);POLYGON ((-35.625 -5.375, -35.375 -5.375, -35.375 -5.125, -35.625 -5.125, -35.625 -5.375))
20230530;17.174505905742016;77.12626944217051;100.96360425681206;27.09594082563443;25.75875453163373;28.928152262893228;6.985692901415039;8.26557010875921;7.920168401356567;9.280064319962577;5.967963980820957;7.230081861770553;22.18;31.33;11.9;14.31;0.16;0.22;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20230530;17.219090164892997;77.81209683078002;101.11639457373406;26.9726932522512;26.047606127938256;28.204421705063734;6.77157408490235;7.922176353642849;7.680021050169571;8.828049350953105;5.7865816863524735;6.965530347327798;23.08;30.48;12.55;14.67;0.14;0.09;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20230530;17.5752391533154;78.81992515495264;101.20744474330486;27.08990527423693;26.62866448368612;27.5512513156356;7.294084902350602;8.217561688691381;8.051613846333762;9.118030639691266;6.470176587533621;7.289381358905391;23.94;29.74;13.81;16.23;0.05;0.11;POINT (-35.25 -5.75);POLYGON ((-35.375 -5.875, -35.125 -5.875, -35.125 -5.625, -35.375 -5.625, -35.375 -5.875))
20230530;17.5752391533154;78.81992515495264;101.20744474330486;27.08990527423693;26.62866448368612;27.5512513156356;7.294084902350602;8.217561688691381;8.051613846333762;9.118030639691266;6.470176587533621;7.289381358905391;23.94;29.74;13.81;16.23;0.05;0.11;POINT (-35.25 -5.5);POLYGON ((-35.375 -5.625, -35.125 -5.625, -35.125 -5.375, -35.375 -5.375, -35.375 -5.625))
20230530;17.74296690445562;79.3289229329903;101.23343351654776;27.143385568939305;26.8374505905742;27.40389895918606;7.413410127470471;8.265733832300315;8.217986200444393;9.229954391299264;6.610258449304175;7.324139866682259;24.38;29.86;13.91;16.01;0.09;0.09;POINT (-35.25 -5.25);POLYGON ((-35.375 -5.375, -35.125 -5.375, -35.125 -5.125, -35.375 -5.125, -35.375 -5.375))
20230530;17.74296690445562;79.3289229329903;101.23343351654776;27.143385568939305;26.8374505905742;27.40389895918606;7.413410127470471;8.265733832300315;8.217986200444393;9.229954391299264;6.610258449304175;7.324139866682259;24.38;29.86;13.91;16.01;0.09;0.09;POINT (-35.25 -5);POLYGON ((-35.375 -5.125, -35.125 -5.125, -35.125 -4.875, -35.375 -4.875, -35.375 -5.125))
20230530;17.219090164892997;77.81209683078002;101.11639457373406;26.9726932522512;26.047606127938256;28.204421705063734;6.77157408490235;7.922176353642849;7.680021050169571;8.828049350953105;5.7865816863524735;6.965530347327798;23.08;30.48;12.55;14.67;0.14;0.09;POINT (-35 -6);POLYGON ((-35.125 -6.125, -34.875 -6.125, -34.875 -5.875, -35.125 -5.875, -35.125 -6.125))
20230530;17.5752391533154;78.81992515495264;101.20744474330486;27.08990527423693;26.62866448368612;27.5512513156356;7.294084902350602;8.217561688691381;8.051613846333762;9.118030639691266;6.470176587533621;7.289381358905391;23.94;29.74;13.81;16.23;0.05;0.11;POINT (-35 -5.75);POLYGON ((-35.125 -5.875, -34.875 -5.875, -34.875 -5.625, -35.125 -5.625, -35.125 -5.875))
20230530;17.5752391533154;78.81992515495264;101.20744474330486;27.08990527423693;26.62866448368612;27.5512513156356;7.294084902350602;8.217561688691381;8.051613846333762;9.118030639691266;6.470176587533621;7.289381358905391;23.94;29.74;13.81;16.23;0.05;0.11;POINT (-35 -5.5);POLYGON ((-35.125 -5.625, -34.875 -5.625, -34.875 -5.375, -35.125 -5.375, -35.125 -5.625))
20230530;17.74296690445562;79.3289229329903;101.23343351654776;27.143385568939305;26.8374505905742;27.40389895918606;7.413410127470471;8.265733832300315;8.217986200444393;9.229954391299264;6.610258449304175;7.324139866682259;24.38;29.86;13.91;16.01;0.09;0.09;POINT (-35 -5.25);POLYGON ((-35.125 -5.375, -34.875 -5.375, -34.875 -5.125, -35.125 -5.125, -35.125 -5.375))
20230530;17.74296690445562;79.3289229329903;101.23343351654776;27.143385568939305;26.8374505905742;27.40389895918606;7.413410127470471;8.265733832300315;8.217986200444393;9.229954391299264;6.610258449304175;7.324139866682259;24.38;29.86;13.91;16.01;0.09;0.09;POINT (-35 -5);POLYGON ((-35.125 -5.125, -34.875 -5.125, -34.875 -4.875, -35.125 -4.875, -35.125 -5.125))
