,QV2M,RH2M,PS,T2M,T2M_MIN,T2M_MAX,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS10M_MIN,WS50M_MIN,T2M_MIN_MINIMO,T2M_MAX_MAXIMO,WS10M_MAX_MAXIMO,WS50M_MAX_MAXIMO,WS10M_MIN_MINIMO,WS50M_MIN_MINIMO
20230530,16.197078704245122,71.28041047830662,100.6921681674658,27.686371184656764,24.38333411296924,31.791217401473514,6.410671266518535,7.822336568822361,7.81428370950766,9.543145830896972,5.012244181967022,6.258384984212372,20.57,35.34,12.47,15.12,0.15,0.17
