;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20050131;12.582717391304346;53.13032608695652;98.53793478260869;29.215760869565216;22.601739130434783;37.63760869565217;6.11195652173913;7.585869565217391;8.203478260869565;10.274347826086956;3.966847826086956;5.355326086956522;20.15;39.51;10.01;12.59;0.28;0.08;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050430;15.409101123595509;67.29966292134831;98.55831460674158;28.159775280898877;22.91134831460674;35.0338202247191;4.500112359550561;6.2685393258426965;6.347078651685393;8.368426966292134;2.7550561797752806;4.415505617977528;20.09;40.12;9.12;12.03;0.91;1.47;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20050731;14.884347826086955;74.12141304347826;98.84652173913042;25.558913043478263;20.626521739130435;32.12195652173913;4.869891304347826;6.93054347826087;7.0107608695652175;8.813804347826087;2.9895652173913048;5.179347826086956;17.37;34.32;9.37;11.52;1.47;1.87;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20051031;12.2375;59.70684782608696;98.84815217391304;26.79902173913044;20.06663043478261;35.47815217391304;6.509130434782609;8.249130434782609;8.543695652173913;10.537282608695651;4.106304347826087;6.09141304347826;17.77;38.57;10.23;12.98;2.73;3.43;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060131;12.785217391304348;54.50032608695652;98.48630434782608;28.956413043478257;22.422826086956523;37.227065217391306;6.435869565217391;8.012391304347826;8.403586956521739;10.500760869565218;4.385326086956522;5.850543478260869;19.6;39.94;9.87;12.3;2.49;2.99;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060430;16.07741573033708;73.04393258426965;98.54078651685391;27.23247191011236;22.62696629213483;33.40797752808989;3.688988764044944;5.315955056179775;5.28314606741573;7.210786516853933;2.3015730337078653;3.7058426966292135;20.71;39.36;8.73;11.28;0.05;0.1;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20060731;15.059239130434785;77.25945652173912;98.85130434782609;24.92684782608696;20.15913043478261;30.98891304347826;4.547826086956522;6.776304347826087;6.789999999999999;8.718043478260869;2.8382608695652176;5.09554347826087;17.12;34.98;9.96;12.45;0.39;0.75;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20061031;12.128043478260867;57.30565217391304;98.79043478260868;27.38804347826087;20.527608695652173;36.04141304347826;6.217173913043479;7.968260869565218;8.2975;10.368913043478262;4.135434782608695;5.870978260869565;17.68;39.3;9.73;11.92;2.27;2.73;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070131;13.267608695652171;56.30902173913044;98.5895652173913;29.012391304347823;22.64282608695652;37.14152173913043;6.04304347826087;7.48858695652174;8.028260869565218;9.88195652173913;3.632717391304348;5.22608695652174;20.77;39.84;9.43;11.89;0.66;0.84;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070430;15.53629213483146;70.61022471910113;98.59685393258428;27.316179775280897;22.412921348314608;33.851910112359555;4.137752808988764;5.938651685393258;6.092808988764045;7.800000000000001;2.529438202247191;4.333258426966292;20.14;38.98;8.31;10.29;0.36;0.62;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20070731;14.259021739130434;71.44054347826086;98.84434782608696;25.58652173913044;20.20402173913044;32.56576086956522;5.144782608695652;7.154891304347826;7.190108695652174;9.015108695652174;3.219130434782609;5.461739130434783;17.44;35.0;9.83;12.05;1.48;2.78;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20071031;11.95391304347826;58.28684782608696;98.81684782608696;26.80423913043478;20.08021739130435;35.50260869565217;7.041086956521739;8.897391304347826;9.105978260869565;11.22891304347826;4.657173913043478;6.690978260869565;17.69;39.25;10.87;13.14;2.5;4.21;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080131;12.907826086956522;55.50739130434783;98.50304347826088;28.80728260869565;22.46326086956521;36.88228260869565;6.092934782608695;7.578369565217391;8.2425;10.341956521739132;3.957934782608696;5.270217391304348;19.71;39.09;10.47;13.18;1.82;2.17;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080430;15.567777777777776;72.06322222222222;98.53477777777776;27.053666666666665;22.398;33.308;3.607;5.200222222222222;5.296111111111111;7.234555555555556;2.076888888888889;3.457;20.04;39.09;8.4;10.49;0.23;0.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20080731;14.792065217391306;76.51532608695652;98.79804347826088;24.81065217391304;20.051195652173917;31.065652173913044;4.557173913043478;6.733260869565218;6.795869565217392;8.765;2.926847826086956;5.035978260869565;16.65;33.25;9.65;12.14;0.64;1.41;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20081031;12.661304347826086;60.12434782608696;98.75369565217392;27.17054347826087;20.617065217391303;35.66336956521739;6.480869565217391;8.391413043478261;8.421847826086957;10.542608695652174;4.339673913043479;6.446739130434783;17.48;38.9;10.34;12.85;0.26;0.32;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090131;13.172608695652173;57.00836956521739;98.52913043478262;28.74184782608696;22.400543478260868;36.77782608695652;5.784239130434782;7.269347826086956;7.723260869565217;9.69804347826087;3.6806521739130433;5.184239130434783;19.84;38.97;9.77;12.29;1.7;2.79;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090430;16.452471910112358;77.95921348314607;98.56797752808988;26.30337078651685;22.1876404494382;31.91505617977528;3.388539325842697;4.974606741573034;4.924831460674158;6.668651685393258;2.057865168539326;3.52752808988764;20.04;36.21;8.44;10.37;0.09;0.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20090731;16.352391304347826;85.22369565217392;98.80880434782608;24.38065217391304;20.55728260869565;29.195217391304347;3.6725;5.734347826086956;5.6175;7.411413043478261;2.2971739130434785;4.173913043478261;17.9;30.94;8.53;10.86;0.15;0.24;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20091031;13.635978260869566;68.94771739130434;98.80521739130435;25.77695652173913;19.70923913043478;33.455;5.516304347826087;7.374239130434782;7.551413043478261;9.324782608695651;3.412717391304348;5.726304347826088;17.35;37.13;9.43;11.7;2.21;4.18;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100131;13.98336956521739;62.05586956521739;98.58260869565218;28.038478260869564;22.231739130434782;35.57141304347826;5.519347826086957;7.077826086956521;7.40054347826087;9.258369565217391;3.361304347826087;5.10891304347826;20.26;38.11;9.52;12.12;0.48;0.81;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100430;15.788988764044944;67.76797752808989;98.54101123595504;28.421573033707865;23.183932584269662;35.345955056179776;4.38438202247191;6.160561797752808;6.226966292134832;8.06314606741573;2.6813483146067414;4.558426966292135;21.08;40.33;8.2;10.43;0.98;1.18;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20100731;14.285978260869564;67.62391304347825;98.78478260869566;26.687717391304343;21.063152173913043;34.12413043478261;4.9257608695652175;6.923478260869565;6.964021739130436;8.98141304347826;3.256630434782609;5.171847826086957;18.17;36.83;9.87;12.14;1.25;1.41;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20101031;12.349239130434784;59.11228260869565;98.77119565217392;27.030869565217397;20.30717391304348;35.482934782608694;6.303695652173913;8.123369565217391;8.378043478260869;10.384347826086955;4.325434782608696;6.218043478260869;17.7;39.19;10.36;12.62;0.51;0.66;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20110131;13.705108695652171;60.08858695652174;98.42989130434782;28.323804347826087;22.560108695652172;35.701521739130435;5.352391304347826;6.818913043478261;7.449347826086957;9.345434782608695;3.4025;4.655434782608696;20.02;39.12;10.14;12.66;0.73;0.92;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20110430;16.424157303370787;78.65314606741573;98.52775280898877;26.06078651685393;21.78943820224719;31.581011235955057;3.614044943820225;5.453483146067416;5.354494382022472;7.235393258426967;2.2282022471910112;3.9730337078651687;18.69;36.58;7.8;9.64;0.33;0.48;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20110731;15.480869565217391;79.31184782608695;98.76097826086956;24.813043478260877;20.44336956521739;30.407608695652176;4.515652173913043;6.600108695652175;6.708043478260869;8.553695652173912;2.811195652173913;5.0415217391304346;17.19;33.09;10.24;12.88;0.08;0.17;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20111031;12.694021739130434;61.207934782608696;98.77684782608696;26.79978260869565;20.34228260869565;35.13521739130435;6.338369565217391;8.04967391304348;8.30695652173913;10.258369565217391;4.2923913043478255;6.120434782608696;17.73;38.25;10.17;12.34;2.36;2.8;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20120131;13.080760869565218;56.74184782608695;98.55771739130434;28.618804347826085;22.491521739130437;36.556304347826085;6.34054347826087;7.872173913043478;8.212282608695652;10.247717391304349;4.1603260869565215;5.739347826086957;20.4;38.96;10.44;13.09;1.71;3.02;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20120430;13.845555555555556;61.01111111111111;98.55733333333332;28.19588888888889;22.277444444444445;35.81522222222222;5.065111111111111;6.764444444444444;6.8597777777777775;8.79888888888889;3.154777777777778;4.817333333333333;19.62;38.86;9.25;11.28;1.3;1.56;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20120731;13.170326086956525;62.26021739130434;98.83239130434782;26.987717391304347;21.026195652173914;34.72402173913044;5.556304347826087;7.335000000000001;7.389782608695652;9.31217391304348;3.655869565217391;5.629565217391304;17.72;38.05;8.93;11.18;1.66;2.05;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20121031;11.537391304347826;54.287826086956514;98.84673913043478;27.56434782608696;20.515;36.46771739130435;7.016739130434782;8.828804347826088;9.065760869565215;11.35554347826087;4.872173913043478;6.62695652173913;18.27;40.01;11.42;14.19;2.84;3.13;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20130131;12.692282608695653;52.29304347826087;98.5292391304348;29.603369565217395;23.22054347826087;37.90478260869565;6.169347826086957;7.572934782608696;8.509239130434782;10.7025;4.070869565217391;5.259782608695652;20.48;39.31;9.99;12.48;2.35;2.91;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20130430;14.250561797752807;59.36752808988764;98.56224719101124;29.231235955056174;23.326629213483148;36.95269662921349;4.935617977528089;6.556629213483146;6.792808988764044;8.866966292134832;3.080674157303371;4.5461797752808994;20.73;40.05;9.43;12.05;0.19;0.41;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20130731;14.387608695652174;69.93304347826087;98.82521739130436;26.191413043478263;20.83945652173913;33.2825;4.715978260869565;6.566739130434782;6.670434782608695;8.32391304347826;2.986195652173913;5.017282608695652;17.47;36.22;9.89;12.39;1.25;1.57;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20131031;12.384021739130434;58.58782608695652;98.80108695652174;27.182826086956524;20.51369565217391;35.69728260869565;6.6225;8.29858695652174;8.510326086956523;10.526630434782607;4.379239130434782;6.211304347826087;17.89;38.72;10.09;12.82;2.05;2.68;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20140131;12.87532608695652;55.34467391304348;98.56771739130434;28.670978260869564;22.45815217391305;36.52847826086956;6.160434782608696;7.660652173913043;8.18054347826087;10.140760869565218;3.988478260869565;5.402934782608695;20.29;39.26;9.85;12.26;2.45;2.77;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20140430;14.779101123595504;66.85314606741574;98.59831460674155;27.46101123595506;22.0047191011236;34.54011235955056;4.252808988764045;5.97123595505618;6.016966292134831;7.919662921348315;2.737078651685393;4.245280898876405;19.52;38.54;8.12;10.59;1.48;1.95;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20140731;13.94717391304348;68.83521739130435;98.86445652173914;25.904347826086955;20.34;33.07326086956522;4.916304347826087;6.886739130434783;6.984021739130434;8.802391304347827;3.1050000000000004;5.135978260869565;17.86;35.02;10.55;13.03;1.06;1.38;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20141031;12.289782608695653;57.36195652173913;98.84934782608696;27.49010869565217;20.84576086956522;35.98;6.69195652173913;8.426413043478261;8.55554347826087;10.646195652173914;4.425543478260869;6.264565217391305;17.98;38.24;10.19;12.93;1.62;2.91;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20150131;12.752065217391303;54.5170652173913;98.64282608695652;28.93913043478261;22.479130434782608;37.102717391304346;6.3375;7.819673913043478;8.267608695652173;10.298152173913042;3.964347826086956;5.472934782608696;20.18;39.25;10.04;12.52;2.14;2.63;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20150430;14.796179775280898;66.26280898876405;98.6358426966292;27.82123595505618;22.29056179775281;35.139213483146065;4.426067415730337;6.0708988764044935;6.25370786516854;8.075168539325844;2.575955056179775;4.26876404494382;20.34;38.87;8.54;10.95;0.34;0.38;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20150731;13.541304347826086;62.755;98.87217391304348;27.333695652173912;21.31543478260869;35.094130434782606;5.376847826086957;7.157826086956521;7.238152173913043;9.144021739130435;3.246304347826088;5.316847826086956;18.45;37.8;10.39;12.84;1.88;2.8;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20151031;11.934891304347826;54.58826086956522;98.8216304347826;28.062826086956523;21.100652173913044;36.95576086956522;6.770760869565217;8.48532608695652;8.962934782608697;11.226630434782608;4.534565217391305;6.186630434782608;17.77;39.64;10.56;13.09;2.23;2.8;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20160131;13.828695652173913;59.65619565217391;98.65815217391304;28.718478260869563;22.79967391304348;36.36815217391304;5.712065217391304;7.177391304347827;7.692173913043478;9.487934782608695;3.613695652173913;5.099347826086956;20.33;40.49;10.69;13.13;1.04;2.17;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20160430;15.633333333333333;68.8048888888889;98.65477777777778;27.907666666666668;22.565;34.98966666666667;4.629777777777778;6.479666666666666;6.645222222222222;8.623777777777777;2.815888888888889;4.637;20.19;38.45;9.46;11.62;0.8;1.16;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20160731;13.420326086956525;62.86891304347826;98.91347826086958;27.16195652173913;21.044565217391305;34.99141304347826;5.358369565217391;7.103586956521739;7.224673913043477;9.191413043478262;3.536413043478261;5.330108695652174;18.17;37.3;9.58;11.73;1.5;2.53;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20161031;11.677608695652172;52.69847826086957;98.78467391304348;28.37434782608696;21.243369565217392;37.38489130434783;6.745652173913044;8.486847826086956;8.872934782608695;11.241847826086955;4.523478260869566;6.200869565217391;19.25;39.47;10.25;12.82;2.31;3.46;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20170131;13.041847826086956;54.32086956521739;98.55510869565217;29.367717391304343;23.00336956521739;37.57271739130435;6.438152173913043;7.958478260869565;8.440543478260869;10.555760869565216;4.319565217391304;5.753043478260869;20.71;39.45;10.71;13.46;2.19;2.49;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20170430;15.636292134831464;70.82191011235955;98.59269662921348;27.417640449438203;22.40741573033708;34.28078651685393;4.109887640449438;5.889550561797752;5.964044943820224;7.829438202247192;2.5468539325842694;4.269213483146067;20.3;39.82;9.5;12.09;0.46;0.64;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
