;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20010930;11.415901639344264;55.50639344262295;98.9227868852459;26.955573770491803;19.94918032786885;35.7672131147541;6.528688524590164;8.298688524590164;8.631967213114754;10.83311475409836;4.233114754098361;6.054754098360656;16.8;39.01;9.93;12.57;2.21;2.93;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20011130;12.133606557377048;51.91377049180328;98.61950819672133;29.22180327868852;22.258688524590163;38.11360655737705;6.34;7.781639344262295;8.847868852459017;11.034426229508195;4.046393442622951;5.3144262295081965;19.97;39.58;10.51;13.01;2.54;3.25;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20020131;14.82483870967742;65.69500000000001;98.57096774193548;27.855483870967745;22.66435483870968;34.69161290322581;5.446451612903226;7.109677419354839;7.211129032258064;8.916290322580645;3.4320967741935484;5.2982258064516135;19.51;38.62;10.03;11.85;1.85;2.34;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20020331;15.635593220338984;74.15271186440678;98.63542372881356;26.412881355932203;21.49101694915254;32.6771186440678;4.116271186440678;6.036949152542373;6.139661016949153;7.914237288135594;2.626101694915254;4.444237288135593;19.4;36.97;8.34;10.4;0.37;0.55;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20020531;15.764262295081966;75.41950819672131;98.63426229508195;26.128196721311475;21.412622950819674;32.23311475409836;3.816065573770492;5.798524590163934;5.919344262295081;7.752950819672131;2.2993442622950817;3.924754098360656;18.65;35.39;7.83;10.08;0.16;0.33;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20020731;13.765573770491804;69.25475409836065;98.96459016393445;25.67950819672131;20.1472131147541;32.918688524590166;5.071803278688525;6.998524590163935;7.015245901639345;8.847049180327868;3.227704918032787;5.356229508196722;17.05;35.9;8.96;11.08;1.98;2.98;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20020930;11.427868852459016;55.9555737704918;98.89229508196722;26.88311475409836;19.75065573770492;35.73868852459016;6.33672131147541;8.10311475409836;8.553770491803279;10.75639344262295;3.9954098360655736;5.779508196721312;17.59;37.93;10.26;13.28;1.33;1.52;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20021130;12.161311475409835;53.1588524590164;98.662131147541;28.735081967213112;21.798688524590165;37.57754098360656;6.875901639344263;8.490327868852459;9.1227868852459;11.430983606557376;4.372131147540983;5.911639344262295;20.11;39.17;10.52;13.16;3.12;3.71;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20030131;13.64483870967742;57.67596774193548;98.65370967741936;29.054354838709678;23.182258064516127;36.68870967741936;5.456290322580646;6.828387096774194;7.663870967741935;9.501612903225809;3.248548387096774;4.589032258064516;20.93;39.63;10.03;12.59;0.52;0.42;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
20030331;15.74322033898305;71.8871186440678;98.60016949152542;27.17915254237288;22.273220338983048;33.75915254237288;4.035084745762712;5.8;5.846610169491525;7.617796610169491;2.40135593220339;4.169491525423729;19.89;37.46;8.48;10.48;0.99;1.54;POINT (-37 -6);POLYGON ((-37.125 -6.125, -36.875 -6.125, -36.875 -5.875, -37.125 -5.875, -37.125 -6.125))
