;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
2023-05-30;12.568158649512448;60.71862492829599;95.50480619519828;26.193264770957807;20.158710972711464;33.33866426288625;4.470656395968202;6.085428992870628;6.264553798246273;8.340286814717649;2.7882782922232296;4.23319839383757;14.06;39.85;11.17;14.15;0.02;0.01;POINT (-38.86498999999785 -7.902539999998771);POLYGON ((-39.11498999999785 -8.152539999998771, -38.61498999999785 -8.152539999998771, -38.61498999999785 -7.652539999998771, -39.11498999999785 -7.652539999998771, -39.11498999999785 -8.152539999998771))
2023-05-30;12.795734655412565;61.77325739572209;95.61464639842671;26.19048758501997;20.189461607801142;33.15217651397193;4.086659837744819;5.710645742850099;5.85790953044335;7.810226993362304;2.471616815537168;3.9795091370974154;14.12;39.66;10.82;13.7;0.01;0.03;POINT (-38.86498999999785 -7.402539999998771);POLYGON ((-39.11498999999785 -7.652539999998771, -38.61498999999785 -7.652539999998771, -38.61498999999785 -7.152539999998771, -39.11498999999785 -7.152539999998771, -39.11498999999785 -7.652539999998771))
2023-05-30;13.08817339998362;60.8164811931494;96.90669097762856;27.05303122183057;21.05963451610244;33.83619355896097;4.19008522494469;5.889656641809411;6.128484798819954;8.115783823649965;2.398132426452517;4.029461607801378;15.06;40.01;10.98;13.68;0.01;0.02;POINT (-38.86498999999785 -6.902539999998771);POLYGON ((-39.11498999999785 -7.152539999998771, -38.61498999999785 -7.152539999998771, -38.61498999999785 -6.652539999998771, -39.11498999999785 -6.652539999998771, -39.11498999999785 -7.152539999998771))
2023-05-30;13.362027370318794;60.70907235925557;97.82239940998068;27.55079242809132;21.702312546094976;34.17182823895762;4.280954683274622;6.00120953863805;6.388229123985918;8.403216422191282;2.3678398754404704;4.0449463246742585;15.82;40.0;10.81;13.61;0.02;0.01;POINT (-38.86498999999785 -6.402539999998771);POLYGON ((-39.11498999999785 -6.652539999998771, -38.61498999999785 -6.652539999998771, -38.61498999999785 -6.152539999998771, -39.11498999999785 -6.152539999998771, -39.11498999999785 -6.652539999998771))
2023-05-30;12.527169548471658;61.75869294435849;95.15647217897244;25.889026468900937;19.740924362861332;33.395911661066975;4.526990084405488;6.108218470867854;6.269864787347436;8.222755060231082;2.912055232319912;4.334679996722098;13.55;39.87;11.05;13.75;0.02;0.01;POINT (-38.36498999999785 -7.902539999998771);POLYGON ((-38.61498999999785 -8.152539999998771, -38.11498999999785 -8.152539999998771, -38.11498999999785 -7.652539999998771, -38.61498999999785 -7.652539999998771, -38.61498999999785 -8.152539999998771))
2023-05-30;12.599199377202376;61.08579447676789;95.40068098008672;26.182530525280537;19.98087273621219;33.530220437597386;4.483495861673365;6.106446775383141;6.315138080799789;8.28752847660414;2.854528394657035;4.316405801852025;14.08;39.51;10.95;13.66;0.02;0.02;POINT (-38.36498999999785 -7.402539999998771);POLYGON ((-38.61498999999785 -7.652539999998771, -38.11498999999785 -7.652539999998771, -38.11498999999785 -7.152539999998771, -38.61498999999785 -7.152539999998771, -38.61498999999785 -7.652539999998771))
2023-05-30;13.025697779234592;59.54856182905843;97.41498483979288;27.4994042448578;21.22379742686199;34.64659919691869;4.331868393018118;5.985945259362466;6.297488322543651;8.334338277472714;2.6201073506514723;4.11458821601246;15.24;40.31;10.23;12.81;0.02;0.02;POINT (-38.36498999999785 -6.902539999998771);POLYGON ((-38.61498999999785 -7.152539999998771, -38.11498999999785 -7.152539999998771, -38.11498999999785 -6.652539999998771, -38.61498999999785 -6.652539999998771, -38.61498999999785 -7.152539999998771))
2023-05-30;13.238094730803835;60.97107022863258;97.60682700975174;27.336646726214745;21.25303695812469;34.283024666065764;4.411103826927798;6.0777407194951945;6.457481766778689;8.498785544538254;2.5708563467999745;4.130585102024068;15.35;39.77;10.42;13.33;0.02;0.02;POINT (-38.36498999999785 -6.402539999998771);POLYGON ((-38.61498999999785 -6.652539999998771, -38.11498999999785 -6.652539999998771, -38.11498999999785 -6.152539999998771, -38.61498999999785 -6.152539999998771, -38.61498999999785 -6.652539999998771))
2023-05-30;13.500928460214771;61.536087027780034;98.13396459886938;27.574665246250955;21.627637466196607;34.54887076948284;4.706986806522975;6.389162501024355;6.746273047611244;8.68131115299518;2.839801688109479;4.477007293288528;16.37;40.12;10.18;13.22;0.02;0.05;POINT (-38.36498999999785 -5.902539999998771);POLYGON ((-38.61498999999785 -6.152539999998771, -38.11498999999785 -6.152539999998771, -38.11498999999785 -5.652539999998771, -38.61498999999785 -5.652539999998771, -38.61498999999785 -6.152539999998771))
2023-05-30;12.527169548471658;61.75869294435849;95.15647217897244;25.889026468900937;19.740924362861332;33.395911661066975;4.526990084405488;6.108218470867854;6.269864787347436;8.222755060231082;2.912055232319912;4.334679996722098;13.55;39.87;11.05;13.75;0.02;0.01;POINT (-37.86498999999785 -7.902539999998771);POLYGON ((-38.11498999999785 -8.152539999998771, -37.61498999999785 -8.152539999998771, -37.61498999999785 -7.652539999998771, -38.11498999999785 -7.652539999998771, -38.11498999999785 -8.152539999998771))
