;date;center_point;envelope;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO
0;2023-05-30;POINT (-38.75600954629476 -6.993073003887387);POLYGON ((-38.74998999999785 -6.997378789807396, -38.75063999999838 -6.996909999998024, -38.75832999999875 -6.998059999998077, -38.76463999999942 -6.993489999998928, -38.76061 -6.98964999999771, -38.75152999999773 -6.988179999998465, -38.75110537555024 -6.987539999998752, -38.74998999999785 -6.987539999998752, -38.74998999999785 -6.997378789807396));12.930287723064833;60.712766805976635;96.42989214657989;26.780283934347896;20.679998696470737;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.650586385948978;39.993333333330746;10.575138717073608;13.263316523917574;0.014848675864573009;0.024848675864573014
1;2023-05-30;POINT (-38.75534027933779 -6.948623599963949);MULTIPOLYGON (((-38.75110537555024 -6.987539999998752, -38.74998999999785 -6.98585889012055, -38.74998999999785 -6.987539999998752, -38.75110537555024 -6.987539999998752)), ((-38.74998999999785 -6.959392205027677, -38.75694999999905 -6.957769999999073, -38.76498999999785 -6.947539999999208, -38.75536 -6.939729999998235, -38.7560674773131 -6.937539999998751, -38.74998999999785 -6.937539999998751, -38.74998999999785 -6.959392205027677)));12.930291321622342;60.712766805976635;96.4299070380701;26.780293467745683;20.680009067761624;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.650597586924434;39.99333345889742;10.575138717073608;13.263316523917574;0.014848675864573009;0.024848554864667277
2;2023-05-30;POINT (-38.75497714158762 -6.919161533226972);POLYGON ((-38.7560674773131 -6.937539999998751, -38.75713999999789 -6.934219999999186, -38.76204999999936 -6.926139999997758, -38.75840999999855 -6.924879999998666, -38.75856999999814 -6.916219999999157, -38.76485999999932 -6.910509999997885, -38.75591999999779 -6.903189999999086, -38.74998999999785 -6.901643043477436, -38.74998999999785 -6.937539999998751, -38.7560674773131 -6.937539999998751));12.96723991155641;60.712766805976635;96.58295675836555;26.878303151736834;20.78656154057909;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.765674568935967;39.99461303657448;10.575138717073608;13.263316523917574;0.014848675864573009;0.023605783738474967
3;2023-05-30;POINT (-38.70673994948579 -7.606561718962651);POLYGON ((-38.69998999999785 -7.627425929861388, -38.70504999999866 -7.621639999999388, -38.71475999999893 -7.621509999999034, -38.71723999999813 -7.626479999998992, -38.71461999999883 -7.615869999997813, -38.71793999999863 -7.608949999998003, -38.71266999999898 -7.6079499999978, -38.7107906261496 -7.587539999998761, -38.69998999999785 -7.587539999998761, -38.69998999999785 -7.627425929861388));12.654364227375801;61.19255893359532;95.50671119123724;26.187410900163822;20.080403300636096;33.34035373815186;4.346937365128796;5.967507170370169;6.145867136496473;8.146014094894698;2.704807834139145;4.176371110929005;14.08666666666667;39.673333333333346;10.98;13.907887765634927;0.01666666666666667;0.020000000000000007
4;2023-05-30;POINT (-38.70416520145494 -7.584843230490026);POLYGON ((-38.7107906261496 -7.587539999998761, -38.71066999999857 -7.586229999998977, -38.7022599999982 -7.580609999999069, -38.69998999999785 -7.580802456520781, -38.69998999999785 -7.587539999998761, -38.7107906261496 -7.587539999998761));12.654364227375801;61.19255893359532;95.50671119123724;26.187410900163822;20.080403300636096;33.34035373815186;4.346937365128796;5.967507170370169;6.145867136496473;8.146014094894698;2.704807834139145;4.176371110929005;14.08666666666667;39.673333333333346;10.98;13.907887765634927;0.01666666666666667;0.020000000000000007
5;2023-05-30;POINT (-38.72073195751756 -7.001037042332005);POLYGON ((-38.69998999999785 -7.024279918440163, -38.71315999999933 -7.017679999999018, -38.71676 -7.016539999998713, -38.73023 -7.011629999999059, -38.74998999999785 -6.997378789807396, -38.74998999999785 -6.987539999998752, -38.69998999999785 -6.987539999998752, -38.69998999999785 -7.024279918440163));12.930287723064833;60.712766805976635;96.42989214657989;26.780283934347896;20.679998696470737;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.650586385948978;39.993333333330746;10.575138717073608;13.263316523917574;0.014848675864573009;0.024848675864573014
6;2023-05-30;POINT (-38.72403597686656 -6.962114933620297);POLYGON ((-38.74998999999785 -6.98585889012055, -38.74251999999797 -6.974599999997736, -38.74772 -6.966299999998228, -38.74660999999833 -6.960179999998218, -38.74998999999785 -6.959392205027677, -38.74998999999785 -6.937539999998751, -38.69998999999785 -6.937539999998751, -38.69998999999785 -6.987539999998752, -38.74998999999785 -6.987539999998752, -38.74998999999785 -6.98585889012055));12.930287725885762;60.712766805976635;96.429892159264;26.7802839426621;20.679998705034343;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.650586395201065;39.993333333377514;10.575138717073608;13.263316523917574;0.014848675864573009;0.024848675767074994
7;2023-05-30;POINT (-38.7234082959591 -6.914433509877345);POLYGON ((-38.74998999999785 -6.901643043477436, -38.72992999999769 -6.896409999999378, -38.73117999999886 -6.88886999999886, -38.72916399999987 -6.887539999998751, -38.69998999999785 -6.887539999998751, -38.69998999999785 -6.937539999998751, -38.74998999999785 -6.937539999998751, -38.74998999999785 -6.901643043477436));13.001072625685484;60.712766805976635;96.74869353041895;26.98934471364009;20.895107672431646;33.87832308995054;4.202871151902543;5.862082548007328;6.09462755060232;8.086783031494996;2.5200592202829113;4.04118632030375;14.88299091411602;39.99448732548838;10.575138717073608;13.263316523917574;0.014848675864573009;0.022400811565591372
8;2023-05-30;POINT (-38.70811129687323 -6.881834714806256);POLYGON ((-38.72916399999987 -6.887539999998751, -38.72829999999885 -6.886969999997746, -38.71365999999944 -6.885749999997643, -38.71380999999928 -6.87637999999788, -38.70877999999902 -6.874019999999291, -38.70005999999921 -6.876199999998789, -38.69998999999785 -6.8761448469365, -38.69998999999785 -6.887539999998751, -38.72916399999987 -6.887539999998751));13.188479086124213;60.174043305340355;97.38135840913407;27.36769476125476;21.37362826526941;34.27849787972753;4.267636100412479;5.95893714660331;6.271400748449843;8.284446174437988;2.497958534745306;4.074725080655857;15.429801479812301;40.15288461386947;10.573399868153647;13.240135565308158;0.01666666666666667;0.015734302499371664
9;2023-05-30;POINT (-38.66315314929684 -7.648922218481416);POLYGON ((-38.64998999999786 -7.676734222935771, -38.65105999999832 -7.676669999998921, -38.65035999999782 -7.668159999999261, -38.65830999999889 -7.6619, -38.66323999999804 -7.657119999998031, -38.66957999999795 -7.660079999997834, -38.67242999999871 -7.65838999999869, -38.67861999999877 -7.64614999999867, -38.68442726562382 -7.637539999998761, -38.64998999999786 -7.637539999998761, -38.64998999999786 -7.676734222935771));12.654364227375801;61.19255893359532;95.50671119123724;26.187410900163822;20.080403300636096;33.34035373815186;4.346937365128796;5.967507170370169;6.145867136496473;8.146014094894698;2.704807834139145;4.176371110929005;14.08666666666667;39.673333333333346;10.98;13.907887765634927;0.01666666666666667;0.020000000000000007
