;QV2M;RH2M;PS;T2M;T2M_MIN;T2M_MAX;WS10M;WS50M;WS10M_MAX;WS50M_MAX;WS10M_MIN;WS50M_MIN;T2M_MIN_MINIMO;T2M_MAX_MAXIMO;WS10M_MAX_MAXIMO;WS50M_MAX_MAXIMO;WS10M_MIN_MINIMO;WS50M_MIN_MINIMO;center_point;envelope
20140131;17.016000000000002;76.12246575342466;100.96624657534248;27.180602739726027;25.801671232876718;29.06819178082192;7.22304109589041;8.507780821917809;8.091534246575343;9.443068493150683;6.256027397260273;7.553506849315069;23.19;31.3;11.35;13.67;1.54;2.01;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20150131;16.869972602739725;76.05564383561644;101.01383561643836;27.05260273972603;25.629972602739727;28.97317808219178;7.232849315068494;8.518712328767123;8.131068493150686;9.48531506849315;6.217643835616438;7.496657534246576;23.49;30.77;11.4;13.62;0.42;0.53;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20160131;17.113808219178082;76.85224657534246;101.0306301369863;27.107123287671232;25.787945205479453;28.94358904109589;7.030465753424657;8.303890410958905;7.942575342465753;9.28131506849315;6.020657534246575;7.297671232876713;23.09;30.32;11.42;13.64;0.25;0.22;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20170131;17.264972677595626;76.3721038251366;101.00702185792348;27.36161202185793;25.93866120218579;29.3374043715847;7.4832786885245905;8.828142076502733;8.399644808743169;9.82292349726776;6.480601092896175;7.811530054644809;23.78;30.96;11.83;13.95;1.69;1.84;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20180131;17.29808219178082;77.87780821917809;100.98035616438356;27.056821917808215;25.69758904109589;28.91065753424657;7.228684931506849;8.55150684931507;8.181369863013698;9.593616438356165;6.199041095890411;7.479424657534246;22.43;30.39;11.9;14.31;0.43;0.38;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20190131;17.295123287671235;78.23728767123288;100.9934794520548;26.980630136986303;25.647342465753425;28.81186301369863;6.9499726027397255;8.22654794520548;7.904931506849316;9.277890410958904;5.914164383561644;7.142794520547945;23.01;30.85;11.06;13.14;0.16;0.31;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20200131;17.583945205479452;78.55624657534246;100.9925205479452;27.16849315068493;25.884767123287677;28.928027397260276;6.690931506849315;7.940794520547945;7.644465753424657;8.995671232876713;5.653643835616438;6.841287671232877;23.17;30.58;11.38;13.48;0.73;0.86;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20210131;17.813333333333333;79.32786885245902;100.95964480874318;27.21333333333333;25.92218579234973;28.94133879781421;6.670928961748634;7.92672131147541;7.616120218579235;8.973852459016394;5.668961748633881;6.90311475409836;23.41;30.51;11.45;13.8;1.09;1.02;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20220131;17.538493150684932;77.3006301369863;100.94517808219176;27.429753424657537;25.93227397260274;29.41364383561644;6.797698630136986;8.013095890410959;7.706794520547946;9.004356164383562;5.826986301369863;7.052054794520548;23.01;30.65;11.69;13.94;1.59;1.62;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20230131;17.555342465753423;79.22164383561645;100.94509589041095;27.00556164383562;25.686191780821915;28.778246575342465;6.555287671232876;7.78295890410959;7.46068493150685;8.774383561643836;5.578465753424658;6.788027397260274;23.0;30.8;10.71;12.86;0.94;1.0;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20240131;18.650420168067228;81.04067226890757;100.86873949579832;27.61689075630252;26.51420168067227;29.10798319327731;5.606974789915967;6.703949579831932;6.561428571428571;7.85235294117647;4.604873949579832;5.584789915966387;24.81;30.34;9.8;11.46;0.57;0.61;POINT (-35.5 -5);POLYGON ((-35.625 -5.125, -35.375 -5.125, -35.375 -4.875, -35.625 -4.875, -35.625 -5.125))
20000131;17.282258064516128;76.01096774193549;100.85935483870968;27.40774193548387;26.372903225806454;28.72225806451613;6.132903225806452;7.0761290322580646;7.057096774193549;7.885806451612903;5.169354838709677;6.264516129032257;25.35;29.4;8.73;9.91;3.37;3.91;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
20010131;16.951775956284155;78.00789617486339;101.09030054644808;26.66871584699453;25.796857923497267;27.82396174863388;6.7296994535519135;7.922431693989071;7.662732240437158;8.816174863387978;5.736939890710382;6.968114754098361;23.78;29.94;10.74;12.45;0.59;0.62;POINT (-35.25 -6);POLYGON ((-35.375 -6.125, -35.125 -6.125, -35.125 -5.875, -35.375 -5.875, -35.375 -6.125))
